"well","minutes","OD600","Sample_Points","Time_offset(min)","Rep","Sample_Name","Sample_Offset","segments","Time","Temp","Media","Start_Inocula"
"C6",38,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:08:16,37,"LB","2uL"
"C6",39,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:09:16,37,"LB","2uL"
"C6",40,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:10:16,37,"LB","2uL"
"C6",41,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:11:16,37,"LB","2uL"
"C6",42,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:12:16,37,"LB","2uL"
"C6",43,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:13:16,37,"LB","2uL"
"C6",44,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:14:16,37,"LB","2uL"
"C6",45,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:15:16,37,"LB","2uL"
"C6",50,0.087,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:04:16,37,"LB","2uL"
"C6",55,0.086,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:09:16,37,"LB","2uL"
"C6",60,0.087,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:14:16,37,"LB","2uL"
"C6",65,0.087,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:19:16,37,"LB","2uL"
"C6",70,0.087,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:24:16,37,"LB","2uL"
"C6",75,0.088,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:29:16,37,"LB","2uL"
"C6",80,0.088,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:34:16,37,"LB","2uL"
"C6",85,0.088,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:39:16,36.9,"LB","2uL"
"C6",90,0.089,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:44:16,37,"LB","2uL"
"C6",95,0.089,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:49:16,37,"LB","2uL"
"C6",100,0.09,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:54:16,37,"LB","2uL"
"C6",105,0.091,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:59:16,37,"LB","2uL"
"C6",115,0.093,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:09:16,37,"LB","2uL"
"C6",120,0.094,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:14:16,37,"LB","2uL"
"C6",125,0.095,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:19:16,37,"LB","2uL"
"C6",130,0.097,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:24:16,37,"LB","2uL"
"C6",135,0.099,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:29:16,37,"LB","2uL"
"C6",160,0.111,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:54:16,37,"LB","2uL"
"C6",165,0.115,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:59:16,37,"LB","2uL"
"C6",220,0.173,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:54:16,37,"LB","2uL"
"C6",225,0.183,"T4",15,"A","T4_A_15","T4_15",4,2023-01-14 00:59:16,37,"LB","2uL"
"C7",0,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:02:00,36.9,"LB","2uL"
"C7",1,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:03:00,37,"LB","2uL"
"C7",2,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:04:00,37,"LB","2uL"
"C7",3,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:05:00,37,"LB","2uL"
"C7",4,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:06:00,37,"LB","2uL"
"C7",5,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:07:00,37,"LB","2uL"
"C7",6,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:08:00,37,"LB","2uL"
"C7",7,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:09:00,37,"LB","2uL"
"C7",8,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:10:00,37,"LB","2uL"
"C7",9,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:11:00,37,"LB","2uL"
"C7",10,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:12:00,37,"LB","2uL"
"C7",11,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:13:00,36.9,"LB","2uL"
"C7",12,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:14:00,37,"LB","2uL"
"C7",13,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:15:00,37,"LB","2uL"
"C7",14,0.091,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:00:16,36.9,"LB","2uL"
"C7",15,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:01:16,37,"LB","2uL"
"C7",16,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:02:16,37,"LB","2uL"
"C7",17,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:03:16,37,"LB","2uL"
"C7",18,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:04:16,37,"LB","2uL"
"C7",19,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:05:16,37,"LB","2uL"
"C7",20,0.087,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:06:16,37,"LB","2uL"
"C7",21,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:07:16,37,"LB","2uL"
"C7",22,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:08:16,37,"LB","2uL"
"C7",23,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:09:16,37,"LB","2uL"
"C7",24,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:10:16,37,"LB","2uL"
"C7",25,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:11:16,37,"LB","2uL"
"C7",26,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:12:16,37,"LB","2uL"
"C7",27,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:13:16,37,"LB","2uL"
"C7",28,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:14:16,37,"LB","2uL"
"C7",29,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:15:16,37,"LB","2uL"
"C7",33,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:03:16,37,"LB","2uL"
"C7",34,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:04:16,37,"LB","2uL"
"C7",35,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:05:16,37,"LB","2uL"
"C7",36,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:06:16,36.9,"LB","2uL"
"C7",37,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:07:16,37,"LB","2uL"
"C7",38,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:08:16,37,"LB","2uL"
"C7",39,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:09:16,37,"LB","2uL"
"C7",40,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:10:16,37,"LB","2uL"
"C7",41,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:11:16,37,"LB","2uL"
"C7",42,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:12:16,37,"LB","2uL"
"C7",43,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:13:16,37,"LB","2uL"
"C7",44,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:14:16,37,"LB","2uL"
"C7",45,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:15:16,37,"LB","2uL"
"C7",50,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:04:16,37,"LB","2uL"
"C7",55,0.088,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:09:16,37,"LB","2uL"
"C7",60,0.089,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:14:16,37,"LB","2uL"
"C7",65,0.089,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:19:16,37,"LB","2uL"
"C7",70,0.089,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:24:16,37,"LB","2uL"
"C7",75,0.089,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:29:16,37,"LB","2uL"
"C7",80,0.09,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:34:16,37,"LB","2uL"
"C7",85,0.09,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:39:16,36.9,"LB","2uL"
"C7",90,0.091,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:44:16,37,"LB","2uL"
"C7",95,0.091,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:49:16,37,"LB","2uL"
"C7",100,0.092,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:54:16,37,"LB","2uL"
"C7",105,0.093,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:59:16,37,"LB","2uL"
"C7",115,0.095,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:09:16,37,"LB","2uL"
"C7",120,0.096,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:14:16,37,"LB","2uL"
"C7",125,0.097,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:19:16,37,"LB","2uL"
"C7",130,0.099,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:24:16,37,"LB","2uL"
"C7",160,0.113,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:54:16,37,"LB","2uL"
"C7",165,0.117,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:59:16,37,"LB","2uL"
"C7",220,0.183,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:54:16,37,"LB","2uL"
"C7",225,0.193,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:59:16,37,"LB","2uL"
"C7",280,0.302,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:54:16,37,"LB","2uL"
"C7",285,0.314,"T5",15,"A","T5_A_15","T5_15",5,2023-01-14 00:59:16,37,"LB","2uL"
"C8",0,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:02:00,36.9,"LB","2uL"
"C8",1,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:03:00,37,"LB","2uL"
"C8",2,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:04:00,37,"LB","2uL"
"C8",3,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:05:00,37,"LB","2uL"
"C8",4,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:06:00,37,"LB","2uL"
"C8",5,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:07:00,37,"LB","2uL"
"C8",6,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:08:00,37,"LB","2uL"
"C8",7,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:09:00,37,"LB","2uL"
"C8",8,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:10:00,37,"LB","2uL"
"C8",9,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:11:00,37,"LB","2uL"
"C8",10,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:12:00,37,"LB","2uL"
"C8",11,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:13:00,36.9,"LB","2uL"
"C8",12,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:14:00,37,"LB","2uL"
"C8",13,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:15:00,37,"LB","2uL"
"C8",15,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:01:16,37,"LB","2uL"
"C8",16,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:02:16,37,"LB","2uL"
"C8",17,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:03:16,37,"LB","2uL"
"C8",18,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:04:16,37,"LB","2uL"
"C8",19,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:05:16,37,"LB","2uL"
"C8",20,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:06:16,37,"LB","2uL"
"C8",21,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:07:16,37,"LB","2uL"
"C8",22,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:08:16,37,"LB","2uL"
"C8",23,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:09:16,37,"LB","2uL"
"C8",24,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:10:16,37,"LB","2uL"
"C8",25,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:11:16,37,"LB","2uL"
"C8",26,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:12:16,37,"LB","2uL"
"C8",27,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:13:16,37,"LB","2uL"
"C8",28,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:14:16,37,"LB","2uL"
"C8",29,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:15:16,37,"LB","2uL"
"C8",33,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:03:16,37,"LB","2uL"
"C8",34,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:04:16,37,"LB","2uL"
"C8",35,0.092,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:05:16,37,"LB","2uL"
"C8",36,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:06:16,36.9,"LB","2uL"
"C8",37,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:07:16,37,"LB","2uL"
"C8",38,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:08:16,37,"LB","2uL"
"C8",39,0.094,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:09:16,37,"LB","2uL"
"C8",40,0.094,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:10:16,37,"LB","2uL"
"C8",41,0.092,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:11:16,37,"LB","2uL"
"C8",42,0.092,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:12:16,37,"LB","2uL"
"C8",43,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:13:16,37,"LB","2uL"
"C8",44,0.092,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:14:16,37,"LB","2uL"
"C8",45,0.091,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:15:16,37,"LB","2uL"
"C8",50,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:04:16,37,"LB","2uL"
"C8",55,0.095,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:09:16,37,"LB","2uL"
"C8",60,0.095,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:14:16,37,"LB","2uL"
"C8",65,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:19:16,37,"LB","2uL"
"C8",70,0.095,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:24:16,37,"LB","2uL"
"C8",75,0.093,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:29:16,37,"LB","2uL"
"C8",80,0.094,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:34:16,37,"LB","2uL"
"C8",85,0.098,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:39:16,36.9,"LB","2uL"
"C8",90,0.097,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:44:16,37,"LB","2uL"
"C8",95,0.097,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:49:16,37,"LB","2uL"
"C8",100,0.098,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:54:16,37,"LB","2uL"
"C8",105,0.1,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:59:16,37,"LB","2uL"
"C8",160,0.118,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:54:16,37,"LB","2uL"
"C8",165,0.12,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:59:16,37,"LB","2uL"
"C8",220,0.185,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:54:16,37,"LB","2uL"
"C8",225,0.193,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:59:16,37,"LB","2uL"
"C8",280,0.309,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:54:16,37,"LB","2uL"
"C8",285,0.311,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:59:16,37,"LB","2uL"
"C8",340,0.4,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:54:16,37,"LB","2uL"
"C8",345,0.415,"T6",15,"A","T6_A_15","T6_15",6,2023-01-14 00:59:16,37,"LB","2uL"
"C9",0,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:02:00,36.9,"LB","2uL"
"C9",1,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:03:00,37,"LB","2uL"
"C9",2,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:04:00,37,"LB","2uL"
"C9",3,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:05:00,37,"LB","2uL"
"C9",4,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:06:00,37,"LB","2uL"
"C9",5,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:07:00,37,"LB","2uL"
"C9",6,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:08:00,37,"LB","2uL"
"C9",7,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:09:00,37,"LB","2uL"
"C9",8,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:10:00,37,"LB","2uL"
"C9",9,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:11:00,37,"LB","2uL"
"C9",10,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:12:00,37,"LB","2uL"
"C9",11,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:13:00,36.9,"LB","2uL"
"C9",12,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:14:00,37,"LB","2uL"
"C9",13,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:15:00,37,"LB","2uL"
"C9",15,0.098,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:01:16,37,"LB","2uL"
"C9",16,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:02:16,37,"LB","2uL"
"C9",17,0.088,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:03:16,37,"LB","2uL"
"C9",18,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:04:16,37,"LB","2uL"
"C9",19,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:05:16,37,"LB","2uL"
"C9",20,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:06:16,37,"LB","2uL"
"C9",21,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:07:16,37,"LB","2uL"
"C9",22,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:08:16,37,"LB","2uL"
"C9",23,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:09:16,37,"LB","2uL"
"C9",24,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:10:16,37,"LB","2uL"
"C9",25,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:11:16,37,"LB","2uL"
"C9",26,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:12:16,37,"LB","2uL"
"C9",27,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:13:16,37,"LB","2uL"
"C9",28,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:14:16,37,"LB","2uL"
"C9",29,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:15:16,37,"LB","2uL"
"C9",33,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:03:16,37,"LB","2uL"
"C9",34,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:04:16,37,"LB","2uL"
"C9",35,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:05:16,37,"LB","2uL"
"C9",36,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:06:16,36.9,"LB","2uL"
"C9",37,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:07:16,37,"LB","2uL"
"C9",38,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:08:16,37,"LB","2uL"
"C9",39,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:09:16,37,"LB","2uL"
"C9",40,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:10:16,37,"LB","2uL"
"C9",41,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:11:16,37,"LB","2uL"
"C9",42,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:12:16,37,"LB","2uL"
"C9",43,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:13:16,37,"LB","2uL"
"C9",44,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:14:16,37,"LB","2uL"
"C9",45,0.089,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:15:16,37,"LB","2uL"
"C9",50,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:04:16,37,"LB","2uL"
"C9",55,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:09:16,37,"LB","2uL"
"C9",60,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:14:16,37,"LB","2uL"
"C9",65,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:19:16,37,"LB","2uL"
"C9",70,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:24:16,37,"LB","2uL"
"C9",75,0.09,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:29:16,37,"LB","2uL"
"C9",80,0.091,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:34:16,37,"LB","2uL"
"C9",85,0.091,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:39:16,36.9,"LB","2uL"
"C9",90,0.092,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:44:16,37,"LB","2uL"
"C9",95,0.092,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:49:16,37,"LB","2uL"
"C9",100,0.093,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",105,0.094,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"C9",115,0.096,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:09:16,37,"LB","2uL"
"C9",120,0.097,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:14:16,37,"LB","2uL"
"C9",125,0.098,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:19:16,37,"LB","2uL"
"C9",130,0.1,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:24:16,37,"LB","2uL"
"C9",160,0.113,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",165,0.116,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"C9",220,0.18,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",225,0.191,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"C9",280,0.306,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",285,0.32,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"C9",340,0.398,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",345,0.402,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"C9",400,0.442,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:54:16,37,"LB","2uL"
"C9",405,0.443,"T7",15,"A","T7_A_15","T7_15",7,2023-01-14 00:59:16,37,"LB","2uL"
"D1",0,0.088,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:02:00,36.9,"LB","2uL"
"D1",1,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:03:00,37,"LB","2uL"
"D1",2,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:04:00,37,"LB","2uL"
"D1",3,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:05:00,37,"LB","2uL"
"D1",4,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:06:00,37,"LB","2uL"
"D1",5,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:07:00,37,"LB","2uL"
"D1",6,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:08:00,37,"LB","2uL"
"D1",7,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:09:00,37,"LB","2uL"
"D1",8,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:10:00,37,"LB","2uL"
"D1",9,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:11:00,37,"LB","2uL"
"D1",10,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:12:00,37,"LB","2uL"
"D1",11,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:13:00,36.9,"LB","2uL"
"D1",12,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:14:00,37,"LB","2uL"
"D1",13,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:15:00,37,"LB","2uL"
"D1",14,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:00:16,36.9,"LB","2uL"
"D1",15,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:01:16,37,"LB","2uL"
"D1",16,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:02:16,37,"LB","2uL"
"D1",17,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:03:16,37,"LB","2uL"
"D1",18,0.089,"T1",15,"C","T1_C_15","T1_15",1,2023-01-14 00:04:16,37,"LB","2uL"
